session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S104668,U19001,desktop,social,East,view_product,2025-12-02 13:00:00,
S104669,U37325,mobile,paid_ads,North,view_product,2025-12-22 13:56:00,
S104670,U27384,desktop,paid_ads,West,view_product,2025-10-20 22:40:00,
S104670,U27384,desktop,paid_ads,West,add_to_cart,2025-10-20 22:46:00,
S104670,U27384,desktop,paid_ads,West,checkout_start,2025-10-20 22:50:00,
S104670,U27384,desktop,paid_ads,West,purchase,2025-10-20 22:59:00,110.48
S104671,U26423,desktop,direct,West,view_product,2025-12-03 17:57:00,
S104672,U10923,mobile,social,West,view_product,2025-10-01 22:44:00,
S104673,U37300,desktop,direct,East,view_product,2025-12-01 14:29:00,
S104674,U13464,desktop,direct,West,view_product,2025-10-12 04:57:00,
S104675,U42776,mobile,organic_search,West,view_product,2025-10-20 17:19:00,
S104675,U42776,mobile,organic_search,West,add_to_cart,2025-10-20 17:20:00,
S104676,U18934,desktop,organic_search,South,view_product,2025-11-21 21:46:00,
S104676,U18934,desktop,organic_search,South,add_to_cart,2025-11-21 21:53:00,
S104676,U18934,desktop,organic_search,South,checkout_start,2025-11-21 21:57:00,
S104676,U18934,desktop,organic_search,South,purchase,2025-11-21 22:03:00,55.15
S104677,U42289,mobile,direct,North,view_product,2025-12-22 16:27:00,
S104677,U42289,mobile,direct,North,add_to_cart,2025-12-22 16:34:00,
S104678,U36071,desktop,organic_search,North,view_product,2025-10-26 02:44:00,
S104679,U36307,desktop,email,West,view_product,2025-11-09 15:55:00,
S104680,U34096,mobile,direct,North,view_product,2025-10-19 14:37:00,
S104681,U18074,mobile,organic_search,South,view_product,2025-11-03 04:35:00,
S104682,U25612,mobile,paid_ads,East,view_product,2025-12-26 21:17:00,
S104682,U25612,mobile,paid_ads,East,add_to_cart,2025-12-26 21:24:00,
S104683,U15553,mobile,direct,North,view_product,2025-12-18 17:43:00,
S104683,U15553,mobile,direct,North,add_to_cart,2025-12-18 17:44:00,
S104683,U15553,mobile,direct,North,checkout_start,2025-12-18 17:45:00,
S104684,U17766,desktop,paid_ads,West,view_product,2025-10-01 22:32:00,
S104685,U36239,desktop,organic_search,West,view_product,2025-10-14 11:10:00,
S104685,U36239,desktop,organic_search,West,add_to_cart,2025-10-14 11:18:00,
S104685,U36239,desktop,organic_search,West,checkout_start,2025-10-14 11:24:00,
S104686,U40886,mobile,direct,East,view_product,2025-10-08 09:14:00,
S104686,U40886,mobile,direct,East,add_to_cart,2025-10-08 09:20:00,
S104687,U34858,mobile,organic_search,West,view_product,2025-12-29 04:41:00,
S104688,U37019,desktop,paid_ads,North,view_product,2025-12-25 01:20:00,
S104689,U16002,desktop,organic_search,North,view_product,2025-12-13 00:03:00,
S104690,U13342,mobile,organic_search,North,view_product,2025-12-03 17:47:00,
S104691,U21574,mobile,paid_ads,North,view_product,2025-11-17 01:09:00,
S104692,U28943,mobile,direct,West,view_product,2025-10-21 21:48:00,
S104693,U25049,desktop,organic_search,South,view_product,2025-10-05 02:00:00,
S104694,U21281,mobile,paid_ads,West,view_product,2025-11-16 19:50:00,
S104695,U27631,tablet,social,West,view_product,2025-12-26 22:41:00,
S104696,U31873,mobile,email,South,view_product,2025-12-16 13:20:00,
S104697,U39576,mobile,organic_search,East,view_product,2025-11-02 05:22:00,
S104697,U39576,mobile,organic_search,East,add_to_cart,2025-11-02 05:27:00,
S104698,U20863,mobile,paid_ads,North,view_product,2025-11-06 02:25:00,
S104699,U32886,mobile,organic_search,South,view_product,2025-11-26 09:02:00,
S104700,U34011,desktop,organic_search,North,view_product,2025-10-25 07:29:00,
S104701,U25058,mobile,organic_search,West,view_product,2025-11-24 12:47:00,
S104702,U39313,mobile,paid_ads,West,view_product,2025-12-08 03:47:00,
S104703,U34688,mobile,paid_ads,North,view_product,2025-12-07 10:21:00,
S104704,U15793,mobile,paid_ads,West,view_product,2025-11-08 19:42:00,
S104704,U15793,mobile,paid_ads,West,add_to_cart,2025-11-08 19:48:00,
S104705,U35623,mobile,email,North,view_product,2025-11-05 08:37:00,
S104706,U43784,desktop,organic_search,North,view_product,2025-10-28 10:32:00,
S104707,U28562,mobile,organic_search,North,view_product,2025-12-26 11:28:00,
S104707,U28562,mobile,organic_search,North,add_to_cart,2025-12-26 11:34:00,
S104707,U28562,mobile,organic_search,North,checkout_start,2025-12-26 11:39:00,
S104707,U28562,mobile,organic_search,North,purchase,2025-12-26 11:46:00,57.87
S104708,U26936,desktop,organic_search,East,view_product,2025-11-01 10:09:00,
S104709,U17161,mobile,paid_ads,North,view_product,2025-10-15 02:44:00,
S104710,U43952,desktop,paid_ads,East,view_product,2025-12-28 02:34:00,
S104710,U43952,desktop,paid_ads,East,add_to_cart,2025-12-28 02:41:00,
S104711,U31070,desktop,paid_ads,South,view_product,2025-10-22 02:15:00,
S104712,U37004,tablet,direct,North,view_product,2025-12-04 21:13:00,
S104712,U37004,tablet,direct,North,add_to_cart,2025-12-04 21:21:00,
S104713,U23012,mobile,direct,East,view_product,2025-12-28 17:00:00,
S104714,U12613,mobile,direct,South,view_product,2025-10-19 21:54:00,
S104715,U20149,desktop,organic_search,East,view_product,2025-12-18 15:42:00,
S104716,U10567,desktop,organic_search,East,view_product,2025-11-12 09:34:00,
S104717,U43884,mobile,organic_search,West,view_product,2025-12-10 03:45:00,
S104718,U14209,desktop,organic_search,East,view_product,2025-11-30 21:16:00,
S104719,U28352,mobile,email,West,view_product,2025-11-09 12:00:00,
S104719,U28352,mobile,email,West,add_to_cart,2025-11-09 12:04:00,
S104720,U16795,mobile,organic_search,West,view_product,2025-12-10 08:43:00,
S104721,U21812,mobile,paid_ads,North,view_product,2025-11-03 13:05:00,
S104722,U42704,mobile,organic_search,East,view_product,2025-12-08 01:51:00,
S104722,U42704,mobile,organic_search,East,add_to_cart,2025-12-08 01:54:00,
S104723,U21857,tablet,email,West,view_product,2025-11-27 13:39:00,
S104724,U43978,mobile,organic_search,West,view_product,2025-12-15 17:33:00,
S104725,U40843,mobile,email,East,view_product,2025-11-07 08:21:00,
S104726,U39616,mobile,organic_search,East,view_product,2025-10-09 07:17:00,
S104726,U39616,mobile,organic_search,East,add_to_cart,2025-10-09 07:20:00,
S104727,U23961,desktop,organic_search,West,view_product,2025-10-01 22:21:00,
S104728,U38505,mobile,direct,South,view_product,2025-12-29 14:21:00,
S104729,U14194,desktop,organic_search,South,view_product,2025-11-02 12:57:00,
S104729,U14194,desktop,organic_search,South,add_to_cart,2025-11-02 12:58:00,
S104729,U14194,desktop,organic_search,South,checkout_start,2025-11-02 13:01:00,
S104730,U44602,desktop,organic_search,East,view_product,2025-11-07 15:38:00,
S104730,U44602,desktop,organic_search,East,add_to_cart,2025-11-07 15:44:00,
S104730,U44602,desktop,organic_search,East,checkout_start,2025-11-07 15:45:00,
S104731,U36842,desktop,paid_ads,West,view_product,2025-10-18 22:08:00,
S104732,U25728,desktop,social,North,view_product,2025-11-29 00:42:00,
S104733,U26536,desktop,social,North,view_product,2025-11-10 07:06:00,
S104734,U18606,mobile,paid_ads,South,view_product,2025-11-27 20:59:00,
S104735,U26257,mobile,email,North,view_product,2025-10-28 14:43:00,
S104735,U26257,mobile,email,North,add_to_cart,2025-10-28 14:51:00,
S104735,U26257,mobile,email,North,checkout_start,2025-10-28 14:55:00,
S104735,U26257,mobile,email,North,purchase,2025-10-28 14:58:00,73.28
S104736,U39921,desktop,organic_search,East,view_product,2025-11-23 06:55:00,
S104736,U39921,desktop,organic_search,East,add_to_cart,2025-11-23 06:57:00,
S104736,U39921,desktop,organic_search,East,checkout_start,2025-11-23 06:58:00,
S104736,U39921,desktop,organic_search,East,purchase,2025-11-23 06:59:00,115.77
S104737,U22190,desktop,direct,West,view_product,2025-12-09 01:57:00,
S104738,U15083,tablet,direct,East,view_product,2025-12-29 09:22:00,
S104739,U43466,mobile,organic_search,East,view_product,2025-12-05 12:24:00,
S104739,U43466,mobile,organic_search,East,add_to_cart,2025-12-05 12:31:00,
S104739,U43466,mobile,organic_search,East,checkout_start,2025-12-05 12:34:00,
S104739,U43466,mobile,organic_search,East,purchase,2025-12-05 12:35:00,48.88
S104740,U44226,mobile,organic_search,South,view_product,2025-11-13 04:04:00,
S104741,U44295,desktop,direct,West,view_product,2025-11-25 18:02:00,
S104742,U30715,desktop,email,East,view_product,2025-11-19 18:59:00,
S104743,U44470,mobile,organic_search,East,view_product,2025-10-23 17:32:00,
S104744,U44905,mobile,paid_ads,East,view_product,2025-11-27 01:21:00,
S104744,U44905,mobile,paid_ads,East,add_to_cart,2025-11-27 01:25:00,
S104744,U44905,mobile,paid_ads,East,checkout_start,2025-11-27 01:27:00,
S104745,U20981,mobile,organic_search,West,view_product,2025-10-12 23:48:00,
S104746,U23736,mobile,organic_search,South,view_product,2025-10-03 06:55:00,
S104747,U35010,desktop,paid_ads,West,view_product,2025-11-07 04:50:00,
S104748,U41492,mobile,paid_ads,West,view_product,2025-10-18 13:34:00,
S104749,U32146,tablet,organic_search,South,view_product,2025-11-30 04:33:00,
S104750,U34819,mobile,email,North,view_product,2025-11-01 04:00:00,
S104751,U41661,mobile,social,West,view_product,2025-12-11 07:53:00,
S104752,U15242,mobile,paid_ads,North,view_product,2025-11-22 05:42:00,
S104753,U24540,mobile,email,East,view_product,2025-12-21 20:22:00,
S104754,U34135,mobile,organic_search,West,view_product,2025-11-01 10:57:00,
S104755,U22640,mobile,paid_ads,South,view_product,2025-11-27 15:41:00,
S104756,U12395,mobile,email,North,view_product,2025-11-02 10:13:00,
S104757,U33360,desktop,organic_search,West,view_product,2025-10-28 01:08:00,
S104758,U24458,mobile,email,South,view_product,2025-10-22 17:22:00,
S104759,U39370,mobile,paid_ads,North,view_product,2025-11-09 22:10:00,
S104760,U12736,mobile,email,South,view_product,2025-11-12 10:21:00,
S104760,U12736,mobile,email,South,add_to_cart,2025-11-12 10:28:00,
S104760,U12736,mobile,email,South,checkout_start,2025-11-12 10:34:00,
S104761,U24610,tablet,email,West,view_product,2025-11-28 20:02:00,
S104761,U24610,tablet,email,West,add_to_cart,2025-11-28 20:04:00,
S104761,U24610,tablet,email,West,checkout_start,2025-11-28 20:09:00,
S104761,U24610,tablet,email,West,purchase,2025-11-28 20:11:00,88.74
S104762,U37612,mobile,paid_ads,East,view_product,2025-11-21 20:29:00,
S104762,U37612,mobile,paid_ads,East,add_to_cart,2025-11-21 20:36:00,
S104763,U32496,desktop,organic_search,West,view_product,2025-12-17 00:19:00,
S104764,U28254,tablet,social,East,view_product,2025-12-25 13:31:00,
S104765,U23580,mobile,social,South,view_product,2025-10-23 19:54:00,
S104765,U23580,mobile,social,South,add_to_cart,2025-10-23 19:57:00,
S104765,U23580,mobile,social,South,checkout_start,2025-10-23 20:02:00,
S104765,U23580,mobile,social,South,purchase,2025-10-23 20:11:00,110.38
S104766,U38685,mobile,direct,North,view_product,2025-10-02 21:54:00,
S104767,U20595,mobile,paid_ads,South,view_product,2025-12-26 19:16:00,
S104768,U28287,desktop,direct,South,view_product,2025-11-23 08:02:00,
S104769,U11574,mobile,paid_ads,East,view_product,2025-10-27 01:05:00,
S104769,U11574,mobile,paid_ads,East,add_to_cart,2025-10-27 01:06:00,
S104769,U11574,mobile,paid_ads,East,checkout_start,2025-10-27 01:08:00,
S104770,U11896,mobile,organic_search,North,view_product,2025-10-31 23:32:00,
S104771,U34636,mobile,paid_ads,South,view_product,2025-12-09 07:15:00,
S104772,U13495,mobile,organic_search,East,view_product,2025-12-10 02:02:00,
S104773,U11108,mobile,organic_search,North,view_product,2025-11-16 06:13:00,
S104774,U22958,mobile,social,East,view_product,2025-11-21 14:01:00,
S104774,U22958,mobile,social,East,add_to_cart,2025-11-21 14:09:00,
S104775,U43521,mobile,social,West,view_product,2025-10-10 10:59:00,
S104776,U38278,desktop,email,East,view_product,2025-11-29 22:58:00,
S104777,U29386,desktop,direct,East,view_product,2025-12-03 10:36:00,
S104777,U29386,desktop,direct,East,add_to_cart,2025-12-03 10:42:00,
S104778,U11665,mobile,paid_ads,East,view_product,2025-11-11 20:15:00,
S104779,U35344,desktop,paid_ads,South,view_product,2025-12-12 22:40:00,
S104779,U35344,desktop,paid_ads,South,add_to_cart,2025-12-12 22:42:00,
S104779,U35344,desktop,paid_ads,South,checkout_start,2025-12-12 22:45:00,
S104780,U28758,desktop,organic_search,North,view_product,2025-12-11 07:39:00,
S104780,U28758,desktop,organic_search,North,add_to_cart,2025-12-11 07:42:00,
S104780,U28758,desktop,organic_search,North,checkout_start,2025-12-11 07:44:00,
S104780,U28758,desktop,organic_search,North,purchase,2025-12-11 07:50:00,44.4
S104781,U14043,desktop,paid_ads,West,view_product,2025-12-25 16:41:00,
S104782,U20749,mobile,organic_search,North,view_product,2025-11-20 20:20:00,
S104782,U20749,mobile,organic_search,North,add_to_cart,2025-11-20 20:22:00,
S104783,U22122,desktop,direct,North,view_product,2025-11-08 11:31:00,
S104783,U22122,desktop,direct,North,add_to_cart,2025-11-08 11:36:00,
S104783,U22122,desktop,direct,North,checkout_start,2025-11-08 11:37:00,
S104783,U22122,desktop,direct,North,purchase,2025-11-08 11:38:00,176.85
S104784,U18880,mobile,direct,West,view_product,2025-12-20 12:48:00,
S104785,U27175,mobile,organic_search,West,view_product,2025-10-26 00:32:00,
S104786,U19273,mobile,organic_search,East,view_product,2025-10-08 06:52:00,
S104787,U25857,mobile,organic_search,South,view_product,2025-10-12 05:47:00,
S104788,U28725,desktop,email,North,view_product,2025-12-29 05:37:00,
S104788,U28725,desktop,email,North,add_to_cart,2025-12-29 05:44:00,
S104788,U28725,desktop,email,North,checkout_start,2025-12-29 05:50:00,
S104788,U28725,desktop,email,North,purchase,2025-12-29 05:51:00,133.05
S104789,U15914,mobile,organic_search,South,view_product,2025-10-12 17:57:00,
S104789,U15914,mobile,organic_search,South,add_to_cart,2025-10-12 18:00:00,
S104789,U15914,mobile,organic_search,South,checkout_start,2025-10-12 18:05:00,
S104789,U15914,mobile,organic_search,South,purchase,2025-10-12 18:15:00,27.53
S104790,U11763,mobile,paid_ads,East,view_product,2025-12-01 19:58:00,
S104791,U18932,mobile,organic_search,South,view_product,2025-10-20 10:19:00,
S104792,U15658,tablet,direct,North,view_product,2025-10-15 06:51:00,
S104792,U15658,tablet,direct,North,add_to_cart,2025-10-15 06:55:00,
S104792,U15658,tablet,direct,North,checkout_start,2025-10-15 07:00:00,
S104792,U15658,tablet,direct,North,purchase,2025-10-15 07:08:00,29.07
S104793,U24046,mobile,paid_ads,West,view_product,2025-12-28 05:57:00,
S104794,U37263,mobile,direct,North,view_product,2025-10-24 15:15:00,
S104794,U37263,mobile,direct,North,add_to_cart,2025-10-24 15:18:00,
S104794,U37263,mobile,direct,North,checkout_start,2025-10-24 15:19:00,
S104794,U37263,mobile,direct,North,purchase,2025-10-24 15:22:00,141.95
S104795,U23357,mobile,organic_search,North,view_product,2025-10-29 01:05:00,
S104795,U23357,mobile,organic_search,North,add_to_cart,2025-10-29 01:10:00,
S104795,U23357,mobile,organic_search,North,checkout_start,2025-10-29 01:12:00,
S104795,U23357,mobile,organic_search,North,purchase,2025-10-29 01:22:00,25.4
S104796,U44622,desktop,paid_ads,North,view_product,2025-12-14 12:43:00,
S104797,U33623,mobile,paid_ads,South,view_product,2025-10-25 03:52:00,
S104798,U12365,mobile,organic_search,South,view_product,2025-10-09 21:13:00,
S104798,U12365,mobile,organic_search,South,add_to_cart,2025-10-09 21:20:00,
S104799,U23559,mobile,paid_ads,North,view_product,2025-11-26 04:14:00,
S104800,U36128,mobile,direct,West,view_product,2025-10-07 09:59:00,
S104801,U14535,mobile,organic_search,West,view_product,2025-10-11 00:54:00,
S104802,U16045,desktop,direct,North,view_product,2025-12-04 15:18:00,
S104802,U16045,desktop,direct,North,add_to_cart,2025-12-04 15:19:00,
S104802,U16045,desktop,direct,North,checkout_start,2025-12-04 15:25:00,
S104802,U16045,desktop,direct,North,purchase,2025-12-04 15:28:00,19.7
S104803,U26319,desktop,paid_ads,East,view_product,2025-11-03 18:23:00,
S104804,U42315,mobile,email,North,view_product,2025-11-02 16:30:00,
S104805,U32606,desktop,organic_search,North,view_product,2025-12-03 14:22:00,
S104806,U20059,desktop,organic_search,East,view_product,2025-12-23 14:09:00,
S104806,U20059,desktop,organic_search,East,add_to_cart,2025-12-23 14:16:00,
S104807,U23694,tablet,direct,North,view_product,2025-11-20 00:53:00,
S104807,U23694,tablet,direct,North,add_to_cart,2025-11-20 01:01:00,
S104808,U43018,desktop,social,North,view_product,2025-10-12 20:54:00,
S104809,U13595,desktop,organic_search,East,view_product,2025-12-28 14:54:00,
S104810,U22318,mobile,organic_search,West,view_product,2025-10-27 01:27:00,
S104811,U40255,mobile,email,North,view_product,2025-10-02 11:38:00,
S104812,U36384,mobile,organic_search,West,view_product,2025-11-20 21:38:00,
S104812,U36384,mobile,organic_search,West,add_to_cart,2025-11-20 21:41:00,
S104813,U26241,desktop,direct,South,view_product,2025-12-28 14:03:00,
S104813,U26241,desktop,direct,South,add_to_cart,2025-12-28 14:05:00,
S104813,U26241,desktop,direct,South,checkout_start,2025-12-28 14:08:00,
S104813,U26241,desktop,direct,South,purchase,2025-12-28 14:09:00,175.18
S104814,U42471,mobile,paid_ads,North,view_product,2025-11-05 20:03:00,
S104815,U22969,mobile,email,South,view_product,2025-10-24 06:19:00,
S104815,U22969,mobile,email,South,add_to_cart,2025-10-24 06:20:00,
S104816,U36622,mobile,email,East,view_product,2025-12-08 15:18:00,
S104816,U36622,mobile,email,East,add_to_cart,2025-12-08 15:22:00,
S104816,U36622,mobile,email,East,checkout_start,2025-12-08 15:28:00,
S104816,U36622,mobile,email,East,purchase,2025-12-08 15:36:00,83.69
S104817,U10341,mobile,organic_search,West,view_product,2025-10-24 04:33:00,
S104818,U31300,tablet,organic_search,South,view_product,2025-12-27 11:35:00,
S104819,U27979,mobile,organic_search,East,view_product,2025-11-10 03:13:00,
S104820,U17492,mobile,paid_ads,West,view_product,2025-10-04 06:58:00,
S104821,U20819,mobile,organic_search,South,view_product,2025-11-24 15:34:00,
S104822,U23512,mobile,email,West,view_product,2025-10-26 12:56:00,
S104823,U22616,desktop,paid_ads,South,view_product,2025-10-31 17:01:00,
S104823,U22616,desktop,paid_ads,South,add_to_cart,2025-10-31 17:05:00,
S104823,U22616,desktop,paid_ads,South,checkout_start,2025-10-31 17:09:00,
S104823,U22616,desktop,paid_ads,South,purchase,2025-10-31 17:14:00,99.73
S104824,U27922,desktop,organic_search,West,view_product,2025-12-01 22:17:00,
